route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_15:45:00_1_-__18_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_16:45:00_1_-__19_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_17:45:00_1_-__20_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_18:45:00_1_-__21_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_19:45:00_1_-__22_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_20:45:00_1_-__23_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_21:45:00_1_-__24_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_22:45:00_1_-__25_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010201_9__1__013_,9010201_9__1__013_-9__1__013__2_23:45:00_1_-__26_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_06:45:00_2_re__2_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 EST. ARANJUEZ,1,,9__1__013__2_re_IT_2,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_07:15:00_1_-__2_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_08:15:00_1_-__4_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_09:15:00_1_-__6_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_10:15:00_1_-__8_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_11:15:00_1_-__10_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_12:15:00_1_-__12_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_13:15:00_1_-__14_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010202_9__1__013_,9010202_9__1__013_-9__1__013__2_14:15:00_1_-__16_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_00:40:00_1_re__19_9__1__013_,ESTUDIOS CINEMATOGRÁFICOS-MEDIODÍA,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_re_IT_2,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_06:15:00_2_re__1_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 EST. ARANJUEZ,1,,9__1__013__2_re_IT_2,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_06:45:00_1_-__1_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_07:45:00_1_-__2_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_08:45:00_1_-__3_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_09:45:00_1_-__4_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_10:45:00_1_-__5_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_11:45:00_1_-__6_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_12:45:00_1_-__7_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_13:45:00_1_-__8_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_14:45:00_1_-__9_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_15:45:00_1_-__10_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_16:45:00_1_-__11_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_17:45:00_1_-__12_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_18:45:00_1_-__13_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_19:45:00_1_-__14_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_20:45:00_1_-__15_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_21:45:00_1_-__16_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_22:45:00_1_-__17_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010301_9__1__013_,9010301_9__1__013_-9__1__013__3_23:45:00_1_-__18_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_00:15:00_1_re__49_9__1__013_,ESTUDIOS CINEMATOGRÁFICOS-MEDIODÍA,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_re_IT_2,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_06:40:00_1_-__2_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_07:40:00_1_-__5_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_08:50:00_1_-__8_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_09:50:00_1_-__11_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_10:50:00_1_-__14_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_11:50:00_1_-__17_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_12:50:00_1_-__20_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_13:50:00_1_-__23_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_14:50:00_1_-__26_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_15:50:00_1_-__29_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_16:50:00_1_-__32_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_17:50:00_1_-__35_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_18:50:00_1_-__38_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_20:00:00_1_-__41_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_21:00:00_1_-__43_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_22:00:00_1_-__45_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_23:10:00_1_-__47_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_00:45:00_1_re__50_9__1__013_,ESTUDIOS CINEMATOGRÁFICOS-MEDIODÍA,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_re_IT_2,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_06:30:00_2_re__5_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 EST. ARANJUEZ,1,,9__1__013__2_re_IT_2,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_07:00:00_1_-__3_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_08:00:00_1_-__6_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_09:10:00_1_-__9_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_10:10:00_1_-__12_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_11:10:00_1_-__15_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_12:10:00_1_-__18_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_13:10:00_1_-__21_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_14:10:00_1_-__24_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_15:10:00_1_-__27_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_16:10:00_1_-__30_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_17:10:00_1_-__33_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_18:10:00_1_-__36_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_19:10:00_1_-__39_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_20:30:00_1_-__42_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_21:30:00_1_-__44_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_22:30:00_1_-__46_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010102_9__1__013_,9010102_9__1__013_-9__1__013__1_23:50:00_1_-__48_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_06:00:00_2_re__3_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 EST. ARANJUEZ,1,,9__1__013__2_re_IT_2,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_06:30:00_1_-__1_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_07:20:00_1_-__4_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_08:30:00_1_-__7_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_09:30:00_1_-__10_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_10:30:00_1_-__13_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_11:30:00_1_-__16_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_12:30:00_1_-__19_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_13:30:00_1_-__22_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_14:30:00_1_-__25_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_15:30:00_1_-__28_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_16:30:00_1_-__31_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_17:30:00_1_-__34_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_18:30:00_1_-__37_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010103_9__1__013_,9010103_9__1__013_-9__1__013__1_19:30:00_1_-__40_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9040102_9__1__013_,9040102_9__1__013_-9__1__013__1_04:50:00_2_re__1_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 EST. ARANJUEZ,1,,9__1__013__2_re_IT_2,0
9__1__013_,9040102_9__1__013_,9040102_9__1__013_-9__1__013__1_05:40:00_2_re__2_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 EST. ARANJUEZ,1,,9__1__013__2_re_IT_2,0
9__1__013_,9040102_9__1__013_,9040102_9__1__013_-9__1__013__1_06:10:00_2_re__4_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 EST. ARANJUEZ,1,,9__1__013__2_re_IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_00:10:00_1_rr__42_9__2__013_,PZA.DOCTOR GLEZ.BUENO-RESIDENCIA,2 RESIDENCIA,0,,9__2__013__1_rr_IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_06:35:00_2_rr__3_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 EST. ARANJUEZ,1,,9__2__013__2_rr_IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_07:05:00_1_m.__2_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_08:05:00_1_m.__4_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_09:00:00_1_m.__6_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_10:00:00_1_m.__9_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_11:00:00_1_m.__12_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_12:00:00_1_m.__15_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_13:00:00_1_m.__18_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_14:00:00_1_m.__21_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_15:00:00_1_m.__24_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_16:00:00_1_m.__26_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_17:00:00_1_m.__28_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_m._IT_2,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_18:05:00_1_-__30_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_-_IT_1,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_19:05:00_1_-__32_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_-_IT_1,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_20:05:00_1_-__34_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_-_IT_1,0
9__2__013_,9020201_9__2__013_,9020201_9__2__013_-9__2__013__2_21:05:00_1_-__36_9__2__013_,ESTACIÓN-EST.ARANJUEZ,2 RESIDENCIA,0,,9__2__013__1_-_IT_1,0
